Date,Branch,Product,Category,Quantity,Unit_Price,Total_Sales,Salesperson
2024-12-28,Alexandria,Knives,Household,9,86.86,781.74,Tina
2025-06-06,Tanta,Tissue,Detergents,4,100.13,400.52,Joseph
2025-01-10,Tanta,Pasta,Food,1,46.07,46.07,Michele
2025-04-10,Mansoura,Soda,Beverages,6,26.19,157.14000000000001,Stephanie
2025-04-11,Alexandria,Knives,Household,5,22.25,111.25,Paul
2025-03-18,Cairo,Soda,Beverages,7,134.26,939.8199999999999,Ashley
2025-05-17,Alexandria,Rice,Food,1,128.12,128.12,Robert
2025-01-22,Alexandria,Chicken,Food,6,23.5,141.0,Ann
2025-03-25,Mansoura,Cups,Household,8,80.23,641.84,James
2025-06-22,Mansoura,Cups,Household,7,79.78,558.46,Cassandra
2025-01-10,Cairo,Soap,Detergents,9,127.38,1146.42,Nancy
2025-05-14,Mansoura,Bleach,Detergents,9,75.39,678.51,Vincent
2025-03-31,Mansoura,Soap,Detergents,3,92.22,276.65999999999997,Monique
2025-02-20,Cairo,Chicken,Food,2,108.79,217.58,Philip
2025-03-03,Mansoura,Shampoo,Detergents,7,18.96,132.72,Paula
2025-04-29,Cairo,Soda,Beverages,5,22.51,112.55000000000001,Kevin
2025-02-06,Cairo,Shampoo,Detergents,6,13.56,81.36,Katherine
2025-04-22,Alexandria,Bleach,Detergents,1,84.07,84.07,Samantha
2025-06-10,Cairo,Water,Beverages,4,26.82,107.28,Eric
2025-05-18,Tanta,Soap,Detergents,7,61.44,430.08,Michelle
2025-01-11,Cairo,Rice,Food,3,118.27,354.81,Tanya
2025-06-11,Cairo,Rice,Food,8,76.63,613.04,Curtis
2025-04-14,Tanta,Shampoo,Detergents,6,48.3,289.79999999999995,Robert
2025-02-09,Mansoura,Shampoo,Detergents,7,121.18,848.26,Deborah
2025-05-23,Tanta,Cups,Household,5,11.28,56.4,Erik
2025-01-23,Mansoura,Knives,Household,4,137.74,550.96,Jason
2025-06-08,Alexandria,Pasta,Food,1,71.94,71.94,Deborah
2025-03-08,Cairo,Towels,Household,9,50.12,451.08,Patricia
2025-04-01,Tanta,Water,Beverages,5,36.1,180.5,Roger
2025-01-06,Alexandria,Beef,Food,8,41.97,335.76,Emma
2025-01-13,Tanta,Soap,Detergents,1,117.43,117.43,Kyle
2025-02-04,Alexandria,Cups,Household,4,122.25,489.0,Susan
2025-02-22,Mansoura,Cups,Household,1,72.38,72.38,Pamela
2025-02-23,Alexandria,Soda,Beverages,5,143.26,716.3,Cynthia
2024-12-29,Alexandria,Bleach,Detergents,2,81.44,162.88,Arthur
2025-01-13,Alexandria,Tissue,Detergents,5,120.69,603.45,Johnathan
2025-01-05,Mansoura,Tissue,Detergents,4,98.26,393.04,Tony
2025-06-06,Alexandria,Juice,Beverages,8,111.07,888.56,Amber
2025-02-04,Alexandria,Beef,Food,4,105.45,421.8,Stephanie
2025-02-21,Tanta,Soap,Detergents,3,111.12,333.36,Todd
2025-04-16,Alexandria,Juice,Beverages,7,16.26,113.82000000000001,Zachary
2025-01-07,Cairo,Soap,Detergents,6,36.75,220.5,Emily
2025-03-18,Tanta,Soda,Beverages,3,137.98,413.93999999999994,Sharon
2025-01-12,Alexandria,Soap,Detergents,8,136.27,1090.16,Mary
2025-01-18,Cairo,Pasta,Food,1,106.54,106.54,Brian
2025-02-12,Mansoura,Cups,Household,6,108.16,648.96,Michelle
2025-03-23,Tanta,Cheese,Food,3,47.63,142.89000000000001,Nancy
2025-03-23,Tanta,Bleach,Detergents,6,105.79,634.74,Vickie
2025-06-12,Tanta,Shampoo,Detergents,4,130.4,521.6,Cheryl
2025-05-16,Tanta,Beef,Food,9,148.73,1338.57,John
2025-01-09,Tanta,Pasta,Food,1,102.96,102.96,Alexander
2025-03-08,Alexandria,Cheese,Food,3,80.48,241.44,Michael
2025-02-12,Mansoura,Pasta,Food,6,30.92,185.52,William
2025-04-13,Cairo,Tea,Beverages,2,37.42,74.84,Julian
2025-02-28,Alexandria,Tissue,Detergents,4,141.26,565.04,Christopher
2025-04-19,Alexandria,Coffee,Beverages,3,102.41,307.23,Valerie
2025-06-26,Cairo,Knives,Household,7,139.2,974.3999999999999,Julie
2025-01-24,Alexandria,Pasta,Food,3,77.88,233.64,Melissa
2025-01-05,Alexandria,Cups,Household,1,144.08,144.08,Sierra
2025-01-20,Cairo,Tea,Beverages,3,112.74,338.21999999999997,Curtis
2025-03-27,Alexandria,Bleach,Detergents,6,73.5,441.0,Rhonda
2025-03-01,Cairo,Soda,Beverages,3,48.48,145.44,Brian
2025-01-17,Alexandria,Pasta,Food,2,84.76,169.52,Timothy
2025-01-23,Tanta,Knives,Household,1,90.47,90.47,Jenna
2025-05-08,Cairo,Soda,Beverages,1,18.16,18.16,Benjamin
2025-02-14,Tanta,Water,Beverages,6,48.46,290.76,Ashley
2025-01-29,Tanta,Bleach,Detergents,8,105.25,842.0,Brittney
2025-04-09,Cairo,Bleach,Detergents,9,31.2,280.8,Michele
2025-01-16,Cairo,Cups,Household,9,144.09,1296.81,Debra
2025-04-03,Cairo,Plates,Household,7,17.87,125.09,Laura
2025-03-07,Mansoura,Bleach,Detergents,1,14.23,14.23,Mason
2025-01-23,Mansoura,Tissue,Detergents,9,73.49,661.41,Lindsey
2025-01-22,Cairo,Cheese,Food,4,74.63,298.52,Sarah
2025-03-31,Alexandria,Cups,Household,7,54.86,384.02,Kari
2025-03-03,Cairo,Tissue,Detergents,8,121.48,971.84,Christopher
2025-06-12,Mansoura,Tissue,Detergents,8,62.17,497.36,Patricia
2025-02-23,Tanta,Knives,Household,4,94.89,379.56,Amanda
2025-06-03,Alexandria,Tissue,Detergents,3,82.51,247.53000000000003,Daniel
2025-01-24,Alexandria,Bleach,Detergents,4,120.53,482.12,Lorraine
2025-01-03,Cairo,Knives,Household,2,149.94,299.88,Kimberly
2025-01-19,Tanta,Water,Beverages,6,113.16,678.96,Cheryl
2025-06-20,Mansoura,Towels,Household,8,110.82,886.56,Michelle
2025-04-21,Tanta,Plates,Household,2,12.9,25.8,Laura
2025-02-11,Alexandria,Cheese,Food,3,139.8,419.40000000000003,Jason
2025-01-16,Tanta,Bleach,Detergents,5,26.34,131.7,Kathy
2025-02-03,Mansoura,Tea,Beverages,2,42.16,84.32,Matthew
2025-01-09,Tanta,Soap,Detergents,2,86.16,172.32,Brandi
2025-01-20,Cairo,Soap,Detergents,5,146.65,733.25,Stephanie
2025-06-22,Tanta,Pasta,Food,4,49.31,197.24,Geoffrey
2025-02-22,Alexandria,Cups,Household,1,25.92,25.92,Rachel
2025-01-08,Tanta,Soda,Beverages,7,86.76,607.32,Katie
2025-05-20,Mansoura,Knives,Household,8,70.18,561.44,Haley
2025-03-26,Cairo,Beef,Food,5,145.33,726.6500000000001,Robert
2025-01-04,Alexandria,Bleach,Detergents,6,127.41,764.46,Christine
2025-01-06,Cairo,Chicken,Food,8,93.25,746.0,Lauren
2025-06-23,Mansoura,Plates,Household,8,43.07,344.56,Barbara
2025-01-19,Mansoura,Cheese,Food,4,131.41,525.64,Scott
2025-01-06,Alexandria,Towels,Household,1,11.95,11.95,David
2025-06-16,Tanta,Tea,Beverages,8,92.06,736.48,Stacey
2025-01-19,Mansoura,Plates,Household,2,52.72,105.44,Rebecca
2025-06-26,Tanta,Chicken,Food,6,37.62,225.71999999999997,Ryan
2025-05-09,Tanta,Tissue,Detergents,7,52.46,367.22,Bradley
2025-04-24,Cairo,Plates,Household,8,67.9,543.2,Christine
2025-04-25,Alexandria,Knives,Household,7,144.13,1008.91,Patty
2025-06-02,Tanta,Cups,Household,5,53.51,267.55,Elizabeth
2025-06-02,Tanta,Tissue,Detergents,3,124.34,373.02,Anne
2025-03-21,Alexandria,Plates,Household,3,12.04,36.12,Heather
2025-06-02,Cairo,Cheese,Food,1,87.71,87.71,Kimberly
2025-03-09,Cairo,Towels,Household,3,129.55,388.65000000000003,Larry
2025-02-05,Cairo,Bleach,Detergents,8,60.03,480.24,Shawn
2025-06-14,Mansoura,Water,Beverages,7,60.68,424.76,Monica
2025-01-17,Alexandria,Tissue,Detergents,1,97.57,97.57,Joshua
2025-03-03,Cairo,Plates,Household,5,43.63,218.15,Maxwell
2025-05-09,Cairo,Juice,Beverages,7,74.98,524.86,Jessica
2025-05-14,Mansoura,Soda,Beverages,9,23.38,210.42,Cindy
2025-05-16,Tanta,Tissue,Detergents,1,137.22,137.22,Katherine
2025-02-09,Cairo,Towels,Household,9,109.6,986.4,Angela
2025-03-16,Cairo,Juice,Beverages,7,101.43,710.01,Theresa
2025-01-17,Mansoura,Water,Beverages,3,60.74,182.22,Cassandra
2025-02-13,Mansoura,Cups,Household,2,84.18,168.36,Erin
2025-03-03,Tanta,Rice,Food,2,128.36,256.72,Nichole
2025-04-26,Tanta,Towels,Household,6,140.59,843.54,Jessica
2025-05-20,Cairo,Soda,Beverages,8,119.67,957.36,Robin
2025-01-16,Mansoura,Tissue,Detergents,5,22.89,114.45,Steven
2025-01-10,Cairo,Pasta,Food,7,131.95,923.6499999999999,Robert
2025-06-06,Mansoura,Cups,Household,6,23.15,138.89999999999998,Steven
2025-01-03,Tanta,Bleach,Detergents,3,106.34,319.02,Shawn
2025-04-10,Cairo,Chicken,Food,5,66.83,334.15,Makayla
2025-02-13,Cairo,Juice,Beverages,3,137.55,412.65000000000003,Stephanie
2025-01-03,Mansoura,Towels,Household,2,73.6,147.2,Francisco
2025-01-10,Mansoura,Pasta,Food,6,125.94,755.64,Haley
2025-06-13,Cairo,Rice,Food,8,76.44,611.52,Lisa
2025-03-09,Tanta,Chicken,Food,4,140.67,562.68,Erin
2025-05-14,Alexandria,Rice,Food,5,60.35,301.75,Scott
2025-06-21,Mansoura,Pasta,Food,5,71.17,355.85,Patrick
2025-05-13,Mansoura,Tea,Beverages,4,41.86,167.44,Amy
2025-05-07,Cairo,Soda,Beverages,6,24.9,149.39999999999998,Joshua
2025-06-21,Tanta,Coffee,Beverages,3,26.58,79.74,Brittany
2025-03-04,Mansoura,Tissue,Detergents,4,117.17,468.68,Edward
2025-02-25,Tanta,Bleach,Detergents,8,137.72,1101.76,Carla
2025-06-07,Mansoura,Water,Beverages,4,14.4,57.6,Matthew
2025-01-11,Cairo,Bleach,Detergents,5,114.53,572.65,Bethany
2025-05-03,Mansoura,Soda,Beverages,3,104.8,314.4,Nathan
2025-02-18,Tanta,Cheese,Food,5,47.25,236.25,Jennifer
2025-03-14,Cairo,Towels,Household,8,131.32,1050.56,Denise
2025-01-05,Tanta,Water,Beverages,5,129.71,648.5500000000001,James
2025-05-02,Tanta,Tissue,Detergents,7,45.82,320.74,Rachel
2025-01-14,Alexandria,Tissue,Detergents,1,25.23,25.23,Bob
2025-04-12,Alexandria,Beef,Food,9,145.59,1310.31,Ian
2025-02-21,Mansoura,Coffee,Beverages,6,89.9,539.4000000000001,Jennifer
2025-01-04,Alexandria,Cheese,Food,2,69.52,139.04,Melinda
2025-01-15,Tanta,Bleach,Detergents,1,56.0,56.0,Brandon
2025-04-10,Alexandria,Plates,Household,2,33.78,67.56,David
2025-06-21,Tanta,Juice,Beverages,9,81.41,732.6899999999999,Micheal
2025-05-22,Tanta,Juice,Beverages,7,48.84,341.88,John
2025-06-22,Mansoura,Soap,Detergents,1,66.09,66.09,Mary
2025-06-28,Cairo,Towels,Household,5,129.98,649.9,Kari
2025-04-11,Cairo,Coffee,Beverages,7,116.83,817.81,Kimberly
2025-04-26,Mansoura,Towels,Household,2,29.83,59.66,Robert
2025-02-14,Cairo,Water,Beverages,6,57.43,344.58,Sheryl
2025-02-05,Tanta,Juice,Beverages,8,100.74,805.92,Suzanne
2025-01-31,Mansoura,Towels,Household,6,149.31,895.86,Joshua
2025-04-26,Cairo,Water,Beverages,4,133.59,534.36,Rachel
2025-03-25,Tanta,Tea,Beverages,8,88.62,708.96,Cody
2025-05-26,Mansoura,Soda,Beverages,6,16.68,100.08,Robin
2025-02-13,Cairo,Cups,Household,6,143.97,863.8199999999999,Ronald
2025-03-09,Alexandria,Beef,Food,3,63.56,190.68,Ariel
2025-01-12,Cairo,Shampoo,Detergents,7,125.97,881.79,Anna
2025-04-12,Mansoura,Towels,Household,2,58.65,117.3,Sierra
2025-06-09,Tanta,Soap,Detergents,4,143.09,572.36,Michael
2025-05-03,Cairo,Soap,Detergents,2,92.06,184.12,Kyle
2025-04-02,Alexandria,Coffee,Beverages,8,62.83,502.64,Scott
2025-02-10,Mansoura,Shampoo,Detergents,3,86.26,258.78000000000003,Henry
2025-05-17,Cairo,Coffee,Beverages,9,59.34,534.0600000000001,Amy
2025-03-16,Cairo,Rice,Food,2,131.7,263.4,Andrew
2025-01-14,Tanta,Bleach,Detergents,5,25.68,128.4,Melvin
2025-01-08,Cairo,Chicken,Food,4,56.03,224.12,Ariel
2025-02-12,Alexandria,Pasta,Food,4,48.9,195.6,Samuel
2025-02-08,Alexandria,Pasta,Food,1,68.62,68.62,David
2025-03-31,Mansoura,Soap,Detergents,2,79.9,159.8,Chase
2024-12-30,Mansoura,Bleach,Detergents,1,118.5,118.5,Daniel
2025-06-16,Mansoura,Water,Beverages,7,121.59,851.13,Elizabeth
2025-06-15,Mansoura,Tea,Beverages,6,115.25,691.5,Alejandro
2025-01-04,Alexandria,Shampoo,Detergents,1,22.92,22.92,Shawn
2025-03-11,Alexandria,Knives,Household,6,124.63,747.78,Drew
2025-03-11,Cairo,Beef,Food,8,122.45,979.6,Kevin
2025-05-29,Alexandria,Plates,Household,2,10.58,21.16,Brianna
2025-06-18,Alexandria,Shampoo,Detergents,9,99.83,898.47,Travis
2025-02-17,Mansoura,Rice,Food,4,77.71,310.84,Richard
2025-02-23,Mansoura,Shampoo,Detergents,7,117.83,824.81,Sheri
2025-04-14,Tanta,Knives,Household,7,70.51,493.57000000000005,Kimberly
2025-04-02,Alexandria,Chicken,Food,7,139.36,975.5200000000001,Brandon
2025-04-22,Mansoura,Coffee,Beverages,4,142.16,568.64,Brian
2025-05-23,Tanta,Beef,Food,6,68.76,412.56000000000006,Nicole
2025-06-02,Mansoura,Shampoo,Detergents,5,118.56,592.8,Keith
2025-04-27,Cairo,Shampoo,Detergents,6,17.91,107.46000000000001,Valerie
2025-06-19,Cairo,Coffee,Beverages,9,107.54,967.86,Anthony
2025-01-29,Tanta,Soap,Detergents,9,48.65,437.84999999999997,Victoria
2025-04-14,Mansoura,Towels,Household,1,62.94,62.94,Ryan
2025-01-24,Tanta,Beef,Food,9,123.02,1107.18,Kristin
2025-01-01,Mansoura,Tissue,Detergents,4,92.8,371.2,Christopher
2025-01-13,Mansoura,Water,Beverages,8,39.11,312.88,Stephanie
2025-05-12,Alexandria,Soda,Beverages,7,61.01,427.07,Jessica
2025-05-17,Mansoura,Plates,Household,8,19.76,158.08,Vincent
2025-01-26,Mansoura,Plates,Household,1,118.81,118.81,Alan
2025-02-13,Alexandria,Rice,Food,5,87.2,436.0,David
2025-04-10,Cairo,Soap,Detergents,5,59.26,296.3,Eric
2025-06-18,Tanta,Rice,Food,3,148.41,445.23,Lynn
2025-01-14,Mansoura,Knives,Household,3,51.27,153.81,Emily
2025-05-04,Mansoura,Chicken,Food,7,65.61,459.27,Justin
2025-06-24,Mansoura,Tissue,Detergents,6,125.75,754.5,Veronica
2025-04-05,Mansoura,Towels,Household,7,144.38,1010.66,Monica
2025-01-15,Mansoura,Rice,Food,2,136.24,272.48,Jeremy
2025-04-21,Mansoura,Soap,Detergents,3,123.34,370.02,Jason
2024-12-28,Mansoura,Knives,Household,1,81.88,81.88,Lisa
2025-04-18,Tanta,Soap,Detergents,8,28.44,227.52,Audrey
2025-03-16,Cairo,Knives,Household,1,78.59,78.59,Joanne
2025-03-11,Mansoura,Soda,Beverages,5,136.14,680.6999999999999,George
2025-05-09,Cairo,Juice,Beverages,5,123.16,615.8,Christopher
2025-02-21,Tanta,Tissue,Detergents,9,98.34,885.0600000000001,Larry
2025-02-04,Alexandria,Soda,Beverages,4,125.75,503.0,Kristin
2025-01-04,Cairo,Coffee,Beverages,6,58.49,350.94,Ryan
2025-03-01,Tanta,Soda,Beverages,5,147.09,735.45,Sarah
2025-02-07,Mansoura,Beef,Food,2,54.87,109.74,Sheila
2025-05-09,Mansoura,Juice,Beverages,3,120.46,361.38,Elizabeth
2025-01-20,Tanta,Knives,Household,1,17.62,17.62,Arthur
2025-05-21,Mansoura,Plates,Household,7,130.37,912.59,Amanda
2025-02-07,Cairo,Shampoo,Detergents,6,113.21,679.26,Jeffrey
2024-12-30,Tanta,Soda,Beverages,5,25.62,128.1,Dorothy
2025-01-19,Alexandria,Tea,Beverages,6,58.82,352.92,Andrew
2025-02-11,Tanta,Towels,Household,3,56.5,169.5,Steven
2025-06-28,Tanta,Cups,Household,2,135.46,270.92,Claudia
2025-06-15,Tanta,Cheese,Food,4,103.03,412.12,Jerry
2024-12-30,Cairo,Tea,Beverages,3,116.92,350.76,Nathan
2025-01-21,Alexandria,Towels,Household,8,59.62,476.96,John
2025-02-19,Tanta,Juice,Beverages,6,74.15,444.90000000000003,Alan
2025-02-11,Mansoura,Soap,Detergents,8,59.66,477.28,Kevin
2025-05-03,Alexandria,Cups,Household,5,149.1,745.5,Sheri
2025-06-23,Tanta,Plates,Household,7,32.36,226.51999999999998,James
2025-03-03,Cairo,Tissue,Detergents,3,131.31,393.93,Amy
2025-03-12,Mansoura,Shampoo,Detergents,4,95.03,380.12,Antonio
2025-06-06,Alexandria,Cups,Household,1,27.84,27.84,Joshua
2025-04-14,Tanta,Cheese,Food,2,100.01,200.02,Jamie
2025-03-02,Alexandria,Knives,Household,6,93.09,558.54,Melissa
2025-05-15,Mansoura,Pasta,Food,7,60.97,426.78999999999996,Christine
2025-06-28,Cairo,Towels,Household,4,39.85,159.4,Edward
2025-01-10,Cairo,Coffee,Beverages,1,113.9,113.9,David
2025-03-10,Alexandria,Cups,Household,9,99.41,894.6899999999999,Kayla
2025-04-07,Tanta,Bleach,Detergents,8,63.16,505.28,Molly
2025-06-28,Alexandria,Bleach,Detergents,3,48.45,145.35000000000002,William
2025-01-13,Alexandria,Water,Beverages,9,12.91,116.19,Robert
2025-03-02,Mansoura,Beef,Food,5,59.07,295.35,Curtis
2025-05-31,Mansoura,Coffee,Beverages,1,136.82,136.82,Brenda
2025-05-17,Tanta,Coffee,Beverages,4,88.95,355.8,Christy
2025-03-12,Cairo,Towels,Household,2,31.49,62.98,Alicia
2025-01-26,Mansoura,Tissue,Detergents,9,139.63,1256.67,Kelsey
2025-05-18,Alexandria,Pasta,Food,3,116.76,350.28000000000003,Sara
2025-06-27,Mansoura,Soda,Beverages,7,133.01,931.0699999999999,Andrew
2025-05-30,Mansoura,Knives,Household,1,65.64,65.64,Sandy
2025-04-23,Mansoura,Tissue,Detergents,5,92.7,463.5,Robert
2025-03-05,Alexandria,Soda,Beverages,5,88.47,442.35,Andrew
2025-05-29,Tanta,Rice,Food,9,36.91,332.18999999999994,Andrew
2025-06-23,Mansoura,Soda,Beverages,9,96.11,864.99,Pamela
2025-06-05,Alexandria,Shampoo,Detergents,7,83.13,581.91,David
2025-06-12,Alexandria,Soda,Beverages,3,55.26,165.78,Nancy
2025-02-18,Alexandria,Tissue,Detergents,1,133.43,133.43,Mark
2025-05-22,Mansoura,Soap,Detergents,7,119.1,833.6999999999999,John
2025-03-27,Tanta,Chicken,Food,8,26.42,211.36,Stephanie
2025-03-03,Alexandria,Beef,Food,9,133.76,1203.84,Jim
2025-03-03,Mansoura,Towels,Household,1,10.21,10.21,Carolyn
2025-04-01,Mansoura,Pasta,Food,7,37.67,263.69,Mitchell
2025-06-06,Tanta,Tissue,Detergents,2,60.09,120.18,Kristen
2025-04-28,Tanta,Towels,Household,4,65.22,260.88,Cindy
2025-05-14,Tanta,Bleach,Detergents,7,42.18,295.26,Shawn
2025-03-30,Cairo,Knives,Household,7,97.07,679.49,Julie
2025-05-01,Alexandria,Soap,Detergents,5,50.59,252.95000000000002,Richard
2025-02-07,Cairo,Coffee,Beverages,5,41.3,206.5,Steven
2025-02-19,Alexandria,Rice,Food,2,82.8,165.6,Alan
2025-05-06,Alexandria,Shampoo,Detergents,8,75.12,600.96,Jennifer
2025-02-09,Tanta,Soap,Detergents,1,61.04,61.04,Heather
2025-04-05,Mansoura,Towels,Household,4,71.56,286.24,David
2025-02-20,Mansoura,Towels,Household,5,67.65,338.25,Samantha
2025-05-20,Tanta,Towels,Household,1,131.19,131.19,Brian
2025-04-09,Cairo,Soap,Detergents,3,129.32,387.96,Jennifer
2025-03-03,Mansoura,Bleach,Detergents,3,123.59,370.77,David
2025-04-26,Tanta,Tissue,Detergents,5,27.37,136.85,David
2025-06-17,Alexandria,Tea,Beverages,3,108.09,324.27,Seth
2025-04-03,Mansoura,Towels,Household,2,117.59,235.18,John
2025-02-23,Tanta,Coffee,Beverages,2,129.27,258.54,Molly
2025-03-05,Tanta,Beef,Food,6,40.0,240.0,David
2025-01-12,Cairo,Pasta,Food,2,43.13,86.26,Steve
2025-06-02,Cairo,Towels,Household,4,82.79,331.16,Taylor
2025-06-07,Alexandria,Beef,Food,9,10.98,98.82000000000001,Mitchell
2025-06-11,Tanta,Tissue,Detergents,2,93.68,187.36,Sandra
2025-03-18,Cairo,Knives,Household,1,23.11,23.11,Lori
2025-02-25,Tanta,Coffee,Beverages,6,72.85,437.09999999999997,Crystal
2025-06-23,Mansoura,Beef,Food,6,70.98,425.88,Jennifer
2025-05-17,Tanta,Beef,Food,2,76.34,152.68,Jacob
2025-01-11,Tanta,Cups,Household,4,142.99,571.96,Victoria
2025-01-09,Mansoura,Beef,Food,9,107.3,965.6999999999999,Louis
2025-01-07,Mansoura,Cups,Household,9,117.47,1057.23,Sarah
2025-01-25,Mansoura,Juice,Beverages,5,27.98,139.9,James
2025-03-04,Tanta,Shampoo,Detergents,1,23.22,23.22,Julie
2025-01-13,Cairo,Soda,Beverages,7,123.88,867.16,David
2024-12-29,Mansoura,Knives,Household,6,23.4,140.39999999999998,Don
2025-06-17,Alexandria,Beef,Food,5,42.35,211.75,Yolanda
2025-04-07,Mansoura,Plates,Household,9,24.0,216.0,Lauren
2025-06-06,Tanta,Water,Beverages,4,59.13,236.52,Megan
2025-04-16,Cairo,Cheese,Food,2,59.18,118.36,Mark
2025-01-23,Mansoura,Knives,Household,3,87.11,261.33,Austin
2025-05-19,Mansoura,Beef,Food,8,59.41,475.28,Steven
2025-03-23,Tanta,Coffee,Beverages,2,50.88,101.76,Steve
2025-01-13,Alexandria,Juice,Beverages,6,118.45,710.7,Tracey
2025-01-11,Alexandria,Tissue,Detergents,3,38.93,116.78999999999999,Chase
2025-01-22,Mansoura,Towels,Household,6,57.79,346.74,Juan
2025-06-18,Tanta,Tea,Beverages,7,80.28,561.96,Mitchell
2025-03-24,Alexandria,Towels,Household,9,127.08,1143.72,David
2025-02-03,Tanta,Cups,Household,1,75.2,75.2,Jessica
2025-01-09,Alexandria,Beef,Food,5,17.72,88.6,Catherine
2025-03-08,Tanta,Rice,Food,1,93.55,93.55,Christopher
2025-05-02,Cairo,Soda,Beverages,9,52.85,475.65000000000003,Kayla
2025-03-17,Mansoura,Shampoo,Detergents,1,129.77,129.77,Rachel
2025-04-19,Cairo,Towels,Household,8,71.55,572.4,David
2025-01-04,Mansoura,Tea,Beverages,8,79.06,632.48,Chad
2025-05-03,Tanta,Chicken,Food,1,108.24,108.24,Laura
2025-06-08,Cairo,Water,Beverages,6,14.88,89.28,Molly
2025-05-09,Mansoura,Bleach,Detergents,3,21.3,63.900000000000006,Bryan
2025-04-16,Alexandria,Chicken,Food,4,69.88,279.52,Ashley
2025-04-21,Alexandria,Juice,Beverages,9,133.06,1197.54,Diana
2025-02-14,Cairo,Pasta,Food,2,102.0,204.0,Lisa
2025-03-14,Tanta,Tissue,Detergents,9,135.48,1219.32,Donna
2025-05-01,Alexandria,Coffee,Beverages,7,10.04,70.28,Jeffrey
2025-01-20,Cairo,Coffee,Beverages,4,98.1,392.4,Christine
2025-04-03,Mansoura,Soda,Beverages,2,48.8,97.6,Kim
2025-03-31,Mansoura,Plates,Household,2,73.15,146.3,Carl
2025-01-17,Mansoura,Coffee,Beverages,8,79.07,632.56,Teresa
2025-01-31,Cairo,Bleach,Detergents,6,75.51,453.06000000000006,Kenneth
2025-03-25,Cairo,Rice,Food,2,55.56,111.12,Erik
2025-03-01,Mansoura,Cups,Household,7,146.98,1028.86,Amanda
2025-03-12,Alexandria,Chicken,Food,7,94.43,661.01,Samantha
2025-06-19,Mansoura,Cups,Household,4,33.8,135.2,Rebecca
2025-02-13,Alexandria,Soda,Beverages,3,103.67,311.01,Crystal
2025-05-16,Alexandria,Cheese,Food,1,29.84,29.84,Dominique
2025-01-04,Alexandria,Bleach,Detergents,2,13.76,27.52,Eric
2025-01-05,Cairo,Shampoo,Detergents,6,61.39,368.34000000000003,Gregory
2025-04-01,Alexandria,Bleach,Detergents,2,54.06,108.12,Brittney
2025-04-02,Cairo,Shampoo,Detergents,8,141.71,1133.68,Taylor
2025-01-06,Cairo,Beef,Food,4,101.95,407.8,Sara
2025-01-15,Tanta,Plates,Household,7,51.19,358.33,Ryan
2025-06-13,Mansoura,Soap,Detergents,8,53.99,431.92,Barbara
2025-03-28,Mansoura,Coffee,Beverages,6,135.05,810.3000000000001,Kerri
2025-04-19,Alexandria,Soda,Beverages,8,18.13,145.04,Matthew
2025-05-13,Tanta,Cheese,Food,2,38.03,76.06,Richard
2025-03-27,Cairo,Plates,Household,3,32.51,97.53,Edward
2025-02-14,Mansoura,Cheese,Food,9,111.48,1003.32,Ryan
2025-01-04,Cairo,Chicken,Food,3,112.16,336.48,Larry
2025-04-24,Alexandria,Bleach,Detergents,2,103.52,207.04,Michael
2025-02-06,Tanta,Pasta,Food,5,123.25,616.25,John
2024-12-28,Tanta,Rice,Food,9,80.9,728.1,Alexandra
2025-06-01,Tanta,Towels,Household,8,134.83,1078.64,Elizabeth
2025-03-12,Mansoura,Tissue,Detergents,1,93.12,93.12,Timothy
2025-04-06,Tanta,Juice,Beverages,8,126.12,1008.96,Savannah
2025-03-03,Alexandria,Bleach,Detergents,1,84.97,84.97,Maria
2025-05-31,Alexandria,Juice,Beverages,2,87.96,175.92,Laurie
2025-05-07,Cairo,Knives,Household,2,80.19,160.38,Michael
2025-06-22,Mansoura,Rice,Food,9,39.14,352.26,Scott
2025-04-28,Mansoura,Tea,Beverages,7,55.24,386.68,Charles
2025-06-25,Cairo,Towels,Household,3,38.79,116.37,Megan
2025-06-13,Alexandria,Coffee,Beverages,1,124.03,124.03,Samantha
2025-06-16,Mansoura,Coffee,Beverages,4,93.58,374.32,David
2025-03-16,Tanta,Tea,Beverages,4,67.68,270.72,Andrew
2025-01-30,Alexandria,Coffee,Beverages,2,64.28,128.56,Cheryl
2025-04-06,Cairo,Cheese,Food,6,108.66,651.96,Rachel
2025-06-05,Alexandria,Pasta,Food,1,54.26,54.26,Jenny
2024-12-30,Mansoura,Shampoo,Detergents,8,63.8,510.4,Stacey
